index,reactant_smiles
2681,CC(C)[Si](O[C@@H]1[C@@H](C=O)OC(c2ncnc(Cl)c2[N+](=O)[O-])=C[C@H]1O[Si](C(C)C)(C(C)C)C(C)C)(C(C)C)C(C)C
2682,O=Cc1ccc(-c2ccco2)o1
2683,CC1(C)O[C@@H]([C@H](O)CO[Si](C)(C)C(C)(C)C)[C@@H](C=O)O1
2684,CC[Si](CC)(CC)O[C@H](c1cc(O[Si](C(C)C)(C(C)C)C(C)C)cc(O[Si](C(C)C)(C(C)C)C(C)C)c1)[C@@H](C)CCC(OC(=O)C(C)(C)C)[C@@H](C)C[C@H](C)C=P(c1ccccc1)(c1ccccc1)c1ccccc1
2685,O=C(c1ccc(Br)cc1)C1CCCC1
2686,COc1ccc2c(c1)CCN(c1ccc(C(C)=O)cc1)C2=O
2687,CC(C)CCCC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1
2688,C(c1ccc(N(c2ccc(-c3ccccc3)cc2)c2ccc(-c3ccccc3)cc2)cc1)=P(c1ccccc1)(c1ccccc1)c1ccccc1
2689,Cc1ccc(S(=O)(=O)Oc2ccc(C=O)cc2)cc1
2690,CC(C)=CCC/C(C)=C/CCC(=O)c1cc2cc3[nH]cnc3cc2o1
2691,CCOC(=O)[C@@H]1CCC(C(=O)c2ncc(Cl)cn2)C[C@@H]1C
2692,C[C@@H]1OC(C)(C)N(C(=O)OC(C)(C)C)[C@H]1C=O
2693,CC1(C)O[C@H]2O[C@H](C=O)[C@@]3(COC(=O)N3)[C@H]2O1
2694,Cc1cccc(C=O)n1
2695,O=C1CCC2(CC1)Cc1ccc(Br)cc1C2=O
2696,C[C@]12CCC(=O)[C@@](C)(CO)[C@@H]1CCCC21OCCO1
2697,COc1ccc(C(CC=O)B2OC(C)(C)C(C)(C)O2)cc1
2698,O=C(O)c1cc2ccccc2cc1C(=O)c1ccccc1
2699,C#C[C@](C)(CCC=O)O[Si](CC)(CC)CC
2700,O=CCCCC1=CC(=O)CCC1
2701,O=Cc1ccc2cccc(O)c2n1
2702,CCCCNc1ncc(-c2ccc(C=O)cn2)c(N[C@H]2CC[C@H](O)CC2)n1
2703,O=CC1=C(C#CC2CC2)CCCC1
2704,Cc1ccc2c(c1)C(=O)C(=O)N2C
2705,CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=O
2706,C[C@@H](CC=O)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
2707,Cn1cc(C=O)c2cc(Br)ccc21
2708,COCOC[C@]1(C)C2=CC(=O)[C@@H](C)[C@@]2(C=O)C=C[C@@H]1C
2709,CC(C)(C)OC(=O)N1CCC(C)(OCCC=O)CC1
2710,O=Cc1cccc(OCCCc2ccc3c(c2)C(=O)c2ccccc2C3=O)c1
2711,CC(C)(C)[Si](O[C@@H](/C=C/I)CC=O)(c1ccccc1)c1ccccc1
2712,COC(=O)c1cc(OC)ccc1C(C)=O
2713,CC(=O)Nc1cccc(C=O)c1Br
2714,O=C[C@H]1O[C@@H]1c1ccc2ccccc2c1
2715,C[Si](C)(C)c1ccc(-c2ccc3c(ccc4cc([Si](C)(C)C)ccc43)c2C=O)cc1
2716,COc1cc(C=O)c(-c2ccc3ccccc3c2)c(OC)c1OC
2717,CCC/C=C/C=C/C=O
2718,C=C[C@@H](C)C=CC=P(c1ccccc1)(c1ccccc1)c1ccccc1
2719,CCOc1ccc(C2(OC3CCCCO3)CCC(=O)CC2)c(F)c1F
2720,CC(C#N)=P(c1ccccc1)(c1ccccc1)c1ccccc1
2721,COc1ccc(CC(C)C=O)cc1
2722,CC[Si](CC)(CC)O[C@H](c1ccc(Br)cc1)[C@H](C)C=O
2723,COC(=O)CCCCCCCC#CC#CCCCCC=O
2724,CC(=O)c1cc(Cl)cc(Cl)c1O
2725,CN(C)CCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
2726,CCCCCC/C=C/C=O
2727,O=C(O)CCCCC(=O)c1ccccc1
2728,CC/C=C\CC=P(c1ccccc1)(c1ccccc1)c1ccccc1
2729,O=CCCSc1ccc(S(F)(F)(F)(F)F)cc1
2730,C=C(C)[C@H]1C[C@@H](C(C)=O)C/C=C(\C)CC/C=C(\C)[C@H](O[Si](C)(C)C(C)(C)C)[C@H]1C(=O)O
2731,O=C1CCC(=O)N2CCC[C@@H]12
2732,O=C[C@@H](OCc1ccccc1)[C@@H](OCc1ccccc1)[C@@H](CO)OCc1ccccc1
2733,Cc1ccc(S(=O)(=O)OCCN(C)c2ccc(C=O)cc2)cc1
2734,CCCc1ccc(-c2ccc(C=O)c(F)c2)cc1
2735,CCOC(=O)C(=[N+]=[N-])C(=O)C(F)(F)C(F)(F)C(F)(F)F
2736,O=Cc1cc(C(=O)Nc2cc(CCCCCCN3C(=O)c4ccccc4C3=O)c(OCCCCCCCN3C(=O)c4ccccc4C3=O)c(CCCCCCN3C(=O)c4ccccc4C3=O)c2)n(Cc2ccccc2)c1C#CC(O)(c1ccccc1)c1ccccc1
2737,CC(CC=O)Sc1ccc(C(F)(F)F)cc1
2738,CC(C)(C)[Si](C)(C)O[C@H]1C[C@@H]2CC[C@@]1(CC=O)C(=O)C2
2739,COc1cc(O)cc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c1
2740,CCCC(C)=O
2741,COc1cc(OC)cc(C(=O)C(C)CCCCCOc2ccccc2)c1
2742,O=C/C=C(/CCO)c1ccccc1NCc1ccccc1
2743,C/C(C=O)=C\[C@H](C)[C@H](CCO[Si](C)(C)C(C)(C)C)O[Si](C)(C)C(C)(C)C
2744,CCN(CC)c1ccc(C(=CC=O)c2ccc(N(CC)CC)cc2)cc1
2745,Cc1ncccc1C=P(c1ccccc1)(c1ccccc1)c1ccccc1
2746,Cn1cc(C(C)(C)C=O)c2ccccc21
2747,C=CCC(C=O)CC(C)CCCC(C)C
2748,O=CC(C#Cc1ccc(C(F)(F)F)cc1)(c1ccccc1)c1ccccc1
2749,O=C(c1ccccc1)[C@@H]1CCCO1
2750,BrCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
2751,C[C@@H](C=O)C(C)(C)O[Si](C)(C)C(C)(C)C
2752,CCC(C(C)C)=P(c1ccccc1)(c1ccccc1)c1ccccc1
2753,CCOC(=O)C(=O)C1CC1(C(=O)OCC)C(=O)OCC
2754,CC(=O)N1C(=O)C(=O)c2ccc(Cl)cc21
2755,CC(C)(CC=O)C1(c2ccccc2)OCCO1
2756,COc1ccc2cc(C(=O)C(C)C)ccc2c1
2757,CC(C)(C)[Si](C)(C)O[C@@H](C=O)[C@@H]1OC(c2ccccc2)OC[C@@H]1O
2758,Cn1nc(Br)nc1C=O
2759,c1ccc(C(C2CCCCC2)=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
2760,C=CC[C@@H](OCOC)[C@@H](C)[C@H]1CC[C@@H]2C(=O)CCC[C@@]21C
2761,O=Cc1ccc(Br)c(Cl)c1
2762,O=C(CC1Nc2ccccc2Oc2ccccc21)c1ccccc1
2763,CCCCCCc1cc2sc(C=O)cc2s1
2764,O=CCc1cc(F)c(OCc2ccccc2)c(F)c1
2765,CN(C(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1
2766,CN1CCC(n2cc(C=O)c3ccc([N+](=O)[O-])cc32)CC1
2767,O=Cc1cc([N+](=O)[O-])ccc1N1CCc2ccccc2C1
2768,CCC(=O)c1ccc(F)c(OCC2CC2)c1
2769,CC(C)[Si](OCC[C@@]1(C)C(=O)CC[C@]2(C)[C@@H]1CCCC21OCCO1)(C(C)C)C(C)C
2770,CCCCCCCCCCCCNC(=O)CO[C@H]1O[C@H](COC(C)=O)C=C(OC(C)=O)C1=O
2771,O=C[C@H](O)[C@H](O)[C@H](O)CO
2772,CC1(C)OC[C@@H](O)[C@@H]([C@@H]2OC(C)(C)O[C@H]2C=O)O1
2773,CCOC(=O)C(F)(F)F
2774,COc1ccc(COC[C@H]2C[C@H]2C=O)cc1
2775,O=CC1=C(Br)c2ccccc2CC1
2776,O=Cc1ccc(-c2sc3ccccc3c2-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1
2777,CC(C)CC(=O)c1ccccc1
2778,CC(C)(C)OC(=O)N1CCCC[C@H]1C=O
2779,C[C@H](O)CC=P(c1ccccc1)(c1ccccc1)c1ccccc1
2780,CC(=O)c1ccccc1C(=O)O
2781,C/C(=C\CCc1ccccc1)CC[C@@H]1O[C@H]1C=O
2782,CCCC/C=C\CCCCCCCCCCC=O
2783,CCOC(=O)c1cnn(Cc2ccc(OC)cc2)c1C=O
2784,O=C1CCc2ccc(Br)cc21
2785,COc1cc(C=O)c(Br)c(OC)c1OC
2786,C=CCc1cc(C=O)ccc1OCCCCCCCCCCCC
2787,O=C[C@H](O)[C@@H](O)[C@@H](O)CO
2788,CC(C)(C)OC(=O)N1CC(=O)C[C@H]1CO[Si](C)(C)C(C)(C)C
2789,O=Cc1cccc(Cl)c1
2790,CC(C)CCC1CCC(=O)c2c([C@@H](CCCOCc3ccccc3)CC(=O)OC(C)(C)C)noc21
2791,C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
2792,CC(C)(C)OC(=O)N[C@H](C=O)Cc1ccc(OCc2c(Cl)cccc2Cl)cc1
2793,CC(=O)C[C@H](O)c1ccc([N+](=O)[O-])cc1
2794,COc1ccc(CO[C@H]2[C@H]3O[C@](C)(OC)[C@@](C)(OC)O[C@@H]3C(=O)C[C@@H]2O)cc1
2795,CC/C=C\[C@H](C)[C@H](OCc1ccc(OC)cc1)[C@@H](C)[C@@H](CCCC[C@H](C)[C@@H](O[Si](C)(C)C(C)(C)C)[C@@H](C)C=O)O[Si](C)(C)C(C)(C)C
2796,COc1cc(C=O)cc(OC)c1OCCCCCCO
2797,CO[C@@H](CC=O)[C@H]1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]2OC(C)(C)O[C@H]21
2798,C[C@@H](O)C[C@H]1OC(C)(C)O[C@@H]1C=O
2799,CCn1c(Cl)c(C=O)c(Cl)c1C=O
2800,COc1cc(C=O)cc(C(C)(C)C)c1OC
2801,C=CC[C@@]1(CCC=O)C=CC[C@H](COC(=O)OCc2ccccc2)N1C(=O)OCc1ccccc1
2802,COC[C@@]1(O)CC[C@@]2(COC)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]32)C1
2803,Cc1cc(O)c(F)cc1C=O
2804,CC(=O)[C@]12CCC[C@H]1CN(S(=O)(=O)c1ccc(C)cc1)C2
2805,CCOC(=O)/C=C/[C@@H]1[C@H](C=O)C1(C)C
2806,CC(=O)Oc1ccc(C=O)cc1
2807,O=CC1=C(Cl)CCC1
2808,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1cccc(F)c1
2809,CCCC[C@H](C=O)O[Si](C)(C)C(C)(C)C
2810,CCO[C@H]1C[C@@]23[C@H](CC[C@@H](C)[C@]2(C)CCC(=O)[C@H]3CO)O1
2811,CC(C)n1cc(Cl)c2cc(-c3nc(-c4cccc(C=O)c4)no3)ccc21
2812,O=C(c1ccc(-c2ccccc2)cc1)C(F)(F)C(F)(F)F
2813,CC(C)(C)[Si](C)(C)OCCCCCCCCCCCCCC=O
2814,CON(C)C(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1
2815,COc1cc(/C(C)=C\C=O)ccc1C
2816,O=CC1CCOCC1
2817,O=Cc1cccc2c1OCCCO2
2818,O=Cc1cn2c(n1)-c1ncccc1C2
2819,CC(C)CCCC(C)OCCCC=O
2820,CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(/C=C/c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3cc(/C=C/c5ccc6c(c5)C(CCCCCCCC)(CCCCCCCC)c5cc(/C=C/c7ccc8c(c7)C(CCCCCCCC)(CCCCCCCC)c7cc(C=O)ccc7-8)ccc5-6)ccc3-4)cc21
2821,CC(C)(C)C(=O)c1ccc(C(F)(F)F)cc1
2822,COC(=O)CCCC(=O)c1ccc(Br)cc1
2823,COc1cc(CC/C=C(\C)CCC=O)cc(OC)c1OC
2824,CCOC(=O)CCCCCC[C@@H]1C(=O)CC[C@H]1C=O
2825,CC(C)(C)OC(=O)N1C[C@H](O[Si](C)(C)C(C)(C)C)[C@@H](C=O)C1
2826,CCCC1Cc2ccc(CCC=O)cc2C1
2827,COc1cc(CCNS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc(-c2ccc(OC(C)C)cc2C=O)c1OC
2828,O=CC1=C(Br)CCc2ccccc21
2829,O=Cc1ccc(-c2ccc3c4ccccc4n(-c4ccc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)cc4)c3c2)cc1
2830,Cc1ccc(C=O)c(N2CCc3ccccc3C2)c1
2831,CC1=CC[C@H]2[C@@](C)(CC[C@H]3C(C)(C)CCC[C@]23C)[C@@H]1C=O
2832,O=Cc1occc1/C=C/c1ccccc1
2833,CC(C)(C)OC(=O)N1C[C@@H](C=O)OC[C@H]1CO[Si](C)(C)C(C)(C)C
2834,[C-]#[N+]c1cnccc1C(=O)c1cccc(Cl)c1
2835,O=Cc1ccc(-c2ccc(Br)s2)s1
2836,CC(C)(C)OC(=O)N1CCCC1C=O
2837,CC(O)(C#Cc1cc2c(cc1F)OCCn1cc(C(N)=O)nc1-2)c1cc(C=O)on1
2838,CC(C)=CCC/C(C)=C/CCC(=O)c1cc2cc3c(cc2o1)OCO3
2839,CO[C@@H](Cc1ccccc1)[C@@H](C)/C=C(\C)C=O
2840,CCOC(=O)C=CC=P(c1ccccc1)(c1ccccc1)c1ccccc1
2841,COc1ccc(C=O)cc1[N+](=O)[O-]
2842,CC(C)(C)C(=O)Nc1ccccc1C(=O)C(F)(F)F
2843,O=CC1=CC=CC=CC1
2844,CC(C)(C=O)CCC#N
2845,Cc1ccc(S(=O)(=O)n2ccc3c(C(=O)c4nc5cc(C#N)ccc5n4COCC[Si](C)(C)C)c(C)cc(C)c32)cc1
2846,COC(=O)c1c(F)cc(C(=O)c2cc3c(cc2C)C(C)(C)CCC3(C)C)cc1F
2847,COC(=O)C1=C(C)[C@H](O[Si](C)(C)C(C)(C)C)C[C@@H]1C=O
2848,CC(C)=CCC[C@@H](C)CCOc1ccc(C=O)cc1
2849,CCCCCCC[C@@H]1CC[C@@H](CC=O)N1C(=O)OC(C)(C)C
2850,COc1ccc(-c2cc3c(C)c(C(=O)c4cc(OC)c(OC)c(OC)c4)oc3cc2OC)cc1
2851,C[C@H](C[C@@H](CC=O)O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)OCc1ccccc1
2852,CC(C)(C)SC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1
2853,COCOc1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
2854,CC(C)[Si](CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(O[C@@H](C#CCCCCC=O)C#CCCCCCC/C=C/[C@H](C#C[Si](C)(C)C(C)(C)C)O[Si](CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(C(C)C)C(C)C)C(C)C
2855,COc1ccc(CO[C@H]2[C@H](O[Si](C(C)C)(C(C)C)C(C)C)[C@H](OCc3ccccc3)[C@@H](Sc3ccccc3OC)O[C@@H]2C=O)cc1
2856,O=C1CCCCC1OCc1ccccc1
2857,O=Cc1ccc2cc(Br)ccc2c1
2858,Cc1ccc(O[Si](C)(C)C(C)(C)C)c(C=O)c1
2859,CCOC(=O)c1c(C(=O)c2ccccc2)c2cc(Cl)ccc2n1C(=O)OC(C)(C)C
2860,CCCCCCCCCCCCCCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
2861,CC(C)(C)NC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1
2862,CC[C@@H](Cl)C=O
2863,C=CC(F)(F)C(=O)CCO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
2864,Brc1ccc(Br)c(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c1
2865,CC(C)CP(c1ccccc1)c1ccccc1
2866,O=C1CCc2cc(Br)ccc21
2867,O=Cc1coc2ccccc2c1=O
2868,O=CC[C@@H](O)[C@@H](O)CO
2869,CC(C)=CCC[C@@]1(C)CC=C(CO[Si](C)(C)C(C)(C)C)[C@]2(C=O)OC(=O)C[C@H]12
2870,O=Cc1ccc2c(c1)CCN2CCCOCc1ccccc1
2871,CC[C@H]1OC(C)(C)O[C@@]1(C)C=O
2872,CC(C)(C)OC(=O)N1C(C=O)CC2CCN(C(=O)OCc3ccccc3)CC21
2873,CN(C)c1ccc(Oc2ccccc2C=O)cc1
2874,O=C[C-]12C3->[Fe+2]1456789(<-C1=C->4[CH-]5C->6=C->71)<-C=3C->8=C->92
2875,CCO[C@H]1CC(=O)[C@]1(C)c1ccccc1
2876,O=CC1OC1(c1ccccc1)c1ccccc1
2877,CCCCCCCCCCCCCCCCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
2878,CC1(C)CCc2ccc(Br)cc2C1=O
2879,O=Cc1ccn(Cc2ccc(F)cc2)n1
2880,C/C(=C\c1ccccc1)C(=O)C(F)(F)F
2881,CCCC[C@@H](C=O)[C@@H](c1ccccc1)[C@@H](CC)[N+](=O)[O-]
2882,COc1ccc2c(c1)CC[C@@]13OC[C@@H](CC[C@H]21)[C@@H]3C=O
2883,O=Cc1ccccc1OCCCCBr
2884,CC(C)(C)OC(=O)Oc1cc(-c2ccc(C=O)cc2)cc(OC(=O)OC(C)(C)C)c1OC(=O)OC(C)(C)C
2885,O=Cc1cc(-c2ccc(CO)cc2)c(C=O)cc1-c1ccc(CO)cc1
2886,Cc1cc2c(cc1C(=O)c1ccc(B3OCCCO3)cc1)C(C)(C)CCC2(C)C
2887,CC(C)(C)[Si](C)(C)OCCCC1CCCCC1=O
2888,CC(C)(C)[Si](C)(C)OC[C@H]1C(=O)[C@H](O)C[C@@H]1O[Si](C)(C)C(C)(C)C
2889,O=Cc1ccc(OC2CCCO2)cc1
2890,CCCCCCCCCCCCOc1c2cc(C=O)sc2c(OCCCCCCCCCCCC)c2cc(C=O)sc12
2891,O=Cc1nc(Br)cn1CC(F)F
2892,O=CC1CCCN1CC#Cc1ccccc1
2893,CC(=O)O[C@H]([C@@H](C)[C@@H](O)CC=O)[C@@H](C[C@H](C)CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)OC(=O)CC(C)C
2894,C/C(=C\CCc1ccccc1)CCC=O
2895,CCc1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
2896,N#CCCCC/C=C\[C@H]1C[C@H]1C=O
2897,C=CC(C[C@]1(C)CC[C@@H](C(C)C)[C@H]1CCC=O)O[Si](C)(C)C(C)(C)C
2898,O=Cc1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1
2899,Cc1ccc(C(=O)C(F)(F)F)cc1
2900,COc1cccc(C=O)c1C(C)C
2901,C=CCOC(=O)[C@H](CC=P(c1ccccc1)(c1ccccc1)c1ccccc1)NC(=O)OC(C)(C)C
2902,O=CCCCCCCCCO
2903,Fc1ccc(-c2csc(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)n2)cc1
2904,O=CCCc1ccco1
2905,Cc1ccc(S(=O)(=O)n2cc(C=O)c3cnc(Br)cc32)cc1
2906,CC1=C[C@@]2(C)[C@H](CC=O)[C@@H](C)C[C@H](O[Si](C)(C)C(C)(C)C)[C@@H]2CC1=O
2907,O=Cc1ccc2ccccc2c1C#Cc1ccccc1
2908,COc1ccc2c(c1Br)CCCC2=O
2909,CCOC(=O)COc1ccc(C)cc1C=O
2910,COc1cc(C)cc(CC=O)c1
2911,CC(C)(C)OC(=O)N1CCCCC1CC=O
2912,CC(C)=CCCC(=O)/C=C/CCC=O
2913,COc1ccc(C=O)c(O)c1Br
2914,C[C@]12CCC[C@H]1C(=O)c1cc(Cl)ccc1O2
2915,O=Cc1ccc(Oc2ccc(Cl)c(C(F)(F)F)c2)c(F)c1
2916,O=CCCCCC[N+](=O)[O-]
2917,CCCCCCC=O
2918,CC[Si](CC)(CC)OCC[C@@](C)(O[Si](C)(C)C(C)(C)C)/C(C)=C/C(=O)C[C@@H](C)C/C=C/CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
2919,Cc1cc(C=O)cc(C)c1Nc1ccnc(N)n1
2920,O=Cc1ccc2ccccc2c1-c1ccc2ccccc2c1
2921,CC(=O)c1ccccc1C#Cc1ccccc1
2922,CCOC(=O)C(=O)C1CCCCC1
2923,Cc1cc(C=O)ccc1-n1cncn1
2924,CCCCC[C@@H]1O[C@H]1C=O
2925,CC(=O)[C@H]1COC(C)(C)O1
2926,O=CC1=Cc2ccsc2C=C(C=O)C1
2927,CCOc1cc([N+](=O)[O-])ccc1C=P(c1ccccc1)(c1ccccc1)c1ccccc1
2928,CC(=O)c1cccc2c1OCCC21CC1
2929,CC(C)(C)c1cccc(C=O)c1
2930,CC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1
2931,CCOC(=O)C1(C(=O)OCC)CC1Cc1ccccc1C=O
2932,CC(C)[Si](OCC=O)(C(C)C)C(C)C
2933,CCCCCCCOCC(COCCCCCCCCC=O)O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
2934,CC(=O)c1cccc(C)c1
2935,CCCCCCc1ccc(/C=C(\C)C(=O)c2c(O)cc(C(C)CCC=O)oc2=O)s1
2936,CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@H](C=O)C(C)C
2937,O=Cc1cccc(N(c2ccccc2)c2ccccc2)c1
2938,Cc1ccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c(C)n1
2939,CC(C)S(=O)c1ccc([N+](=O)[O-])cc1C=O
2940,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccc(Cl)c(Cl)c1
2941,C[C@H](CC[C@@H](C)C=O)O[Si](C)(C)C(C)(C)C
2942,COC(=O)C12CCC(C(=O)C1)N2C(=O)OC(C)(C)C
2943,O=Cc1cccnc1
2944,O=Cc1cccc(-n2cccn2)c1
2945,COc1cc(Br)c(CCC=O)cc1OC
2946,C[C@@H](CC=CCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1)O[Si](c1ccccc1)(c1ccccc1)C(C)(C)C
2947,C=C[C@H](O)[C@]1(CO)OC(C)(C)O[C@@H]1C=O
2948,O=CC1CCN(Cc2ccccc2)CC1
2949,C/C(C=O)=C\[C@@H]1O[C@H](C)OC[C@H]1O[Si](C)(C)C(C)(C)C
2950,COc1ccc(C(=O)C=Cc2ccc(C=P(c3ccccc3)(c3ccccc3)c3ccccc3)cc2)cc1
2951,COCO[C@H]1C[C@@H]2Oc3c(OC)ccc(CN(C)C(=O)OC(C)(C)C)c3[C@]2(C=O)C=C1Br
2952,C/C(C=O)=C\C(C)=C\CO[Si](C)(C)C(C)(C)C
2953,CC(C)(C)OC(=O)N[C@H](C=O)[C@@H](O[Si](C)(C)C(C)(C)C)c1ccc(C(F)(F)F)cc1
2954,CC12CCC(=O)C(C)(CO1)O2
2955,CC(C)OC[C@]12CCC3(C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12)OCC(C)(C)CO3
2956,O=C1CCC2(CCCC2)CC1
2957,CC(C)=CCCC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1
2958,C=CCOc1cc(C=O)ccc1O
2959,CC1(C)[C@]2(C=O)N=N[C@@]1(c1ccccc1)[C@H]1CCC[C@H]12
2960,O=Cc1cn2c(n1)-c1cc(F)ccc1C2
2961,C/C(=C\CO[Si](C)(C)C(C)(C)C)C(=O)[C@@H]1COC(C)(C)O1
2962,CCCCCCCC=CCCCCC=P(c1ccccc1)(c1ccccc1)c1ccccc1
2963,CC(C)OC(=O)c1ccc2c(c1)C(=P(c1ccccc1)(c1ccccc1)c1ccccc1)OC2=O
2964,CC(=O)OCCCC=O
2965,O=C(c1cccs1)C(F)(F)F
2966,O=CCc1cccc(CO)c1Br
2967,CCCCCC[C@@H](C=O)[C@@H](c1ccc(Cl)cc1)[C@@H](C)[N+](=O)[O-]
2968,COC(=O)C=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)OC
2969,O=CCCCCCCCBr
2970,COc1ccc(COC[C@H](O[Si](C)(C)C(C)(C)C)[C@H](OC)[C@@H](O)[C@H](C)C=O)cc1
2971,Cn1cncc1C=O
2972,CCCc1c(CCC)c2sc(C=O)cc2c2ccsc12
2973,COc1ccc(COc2c(C=O)cc(OC)c(Br)c2C)cc1
2974,CC1CCC(CC=O)CC1
2975,O=C[C@H]1O[C@@H]1c1ccc([N+](=O)[O-])cc1
2976,Brc1ccccc1CC=P(c1ccccc1)(c1ccccc1)c1ccccc1
2977,COC(=O)C(=O)[C@@H]1C[C@H](CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)[C@H]2OC(C)(C)O[C@H]21
2978,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1
2979,O=CCOC(=O)/C=C/C(=O)c1ccc([N+](=O)[O-])cc1
2980,COc1ccc(F)c(-c2ccc(C=O)nc2C2=CCCC2(C)C)c1
2981,CC(=O)C[C@H](C)[C@H]1C/C=C(\C)C[C@H](C)[C@@H](O[Si](C)(C)C(C)(C)C)CCCC(=O)O1
2982,CC(=O)c1ccc(Cl)cc1O
2983,COCOc1cccc(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c1OC
2984,COc1cc(C)cc(O[Si](C)(C)C(C)(C)C)c1CCC(C)=O
2985,C[Si]1(C)C=C(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)c2ccccc21
2986,CC(C)[C@@H](C=O)NC(=O)C(F)(F)F
2987,O=CCc1ccc(Cl)cc1
2988,COc1ccc(-c2ccc(OC(C)C)cc2CCc2ccc(OC(C)C)c(OCc3ccccc3)c2)c(C=O)c1
2989,C/C(=N\OCCC(=O)c1cccc(C2(C)OCCO2)n1)c1cccc(C)n1
2990,Cc1nsc(C)c1C=P(c1ccccc1)(c1ccccc1)c1ccccc1
2991,CC1(C)OC[C@H](COCC[C@H]2OC(C)(C)O[C@H]2/C=C\CC[C@H]2OC(C)(C)O[C@H]2C=O)O1
2992,O=CC[Se]c1ccccc1
2993,O=Cc1cc(OCc2ccccc2)ccc1Br
2994,C=CCN(c1ccccc1)c1oc2ccc(Cl)cc2c(=O)c1C=O
2995,O=CC#Cc1ccc(C(F)(F)F)cc1
2996,O=Cc1cc2cc(OCc3ccccc3)ccc2[nH]1
2997,O=C(CCc1ccccc1)C(F)(F)F
2998,C/C=C/C1(C)CCCC(=O)C1
2999,O=CC[C@@H]1C[C@H]2O[C@@H]1C(=O)c1ccccc12
3000,Cn1nc(N2CCCC2)nc1C=P(c1ccccc1)(c1ccccc1)c1ccccc1
3001,C=CCC(C=O)Cc1ccccc1
3002,O=Cc1ccc(-c2ccc(C=O)s2)s1
3003,CCOC(=O)c1c(C=P(c2ccccc2)(c2ccccc2)c2ccccc2)nc2sccn12
3004,C[C@@H](C=O)NC(=O)OCc1ccccc1
3005,Cc1cccc(C=O)c1NC(=O)OC(C)(C)C
3006,C=C[C@H](O)C(C)(C)C=O
3007,COC(=O)Cc1ccc(CCCC(=O)c2ccccc2)cc1
3008,CNC(=O)c1cc(F)cc(C=O)c1
3009,C=C(C)[C@@H]1CC[C@]2(C=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
